🇨🇳󠁧󠁢󠁥󠁮央视频道,#genre#
CGTN-西班牙语国际,https://livees.cgtn.com/1000e/prog_index.m3u8?zshijd
CGTN-西班牙语国际,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8?zshijd
CGTN-阿拉伯语国际,http://livear.cgtn.com/1000a/prog_index.m3u8?blog.ntnas.top
CGTN-阿拉伯语国际,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN-俄罗斯语国际,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-俄罗斯语国际,https://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
中央新影-老故事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8?
中央新影-老故事,http://111.20.35.103:6610/yinhe/2/ch00000090990000001315/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
中央新影-发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
中央新影-中老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8

🐼超清频道,#genre#
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
苏州 4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8
苏州 4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
CCTV 4K,http://159.75.85.63:5679/cctv4k.php
CCTV 4K,https://live.v1.mk/api/bestv.php?id=cctv4k/15000000
CCTV 4K,http://lu1.cc/itv/php/cctv4k.php
CCTV16 4K,http://ott.mobaibox.com/PLTV/3/224/3221228314/index.m3u8
CCTV16 4K,http://ott.mobaibox.com/PLTV/3/224/3221228168/index.m3u8
CCTV16 4K,https://live.v1.mk/api/bestv.php?id=cctv16hd4k/15000000
高清中国 4K,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
欢笑剧场 4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
欢笑剧场 4K,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
欢笑剧场4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226582/index.m3u8
BESTV4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?IAS

🐼特区频道,#genre#
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
香港文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
台湾番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
华语经典,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=0c9882bbc1db0fc2b3779373dad6bf2a&token=cpn-androidmpro-0-85894-a3575d938a4aa309db8ec7b0d8f78664048be2ceb75743b0&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
翡翠台,http://r.jdshipin.com/qClQf
TVB RICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8

🛰️卫视频道,#genre#
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
天津卫视,http://111.59.63.32:9901/tsfile/live/1047_1.m3u8
天津卫视,https://live.v1.mk/api/bestv.php?id=tjwshd8m/8000000
天津卫视,http://221.2.36.34:8888/newlive/live/hls/42/live.m3u8
山西卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
山东卫视,http://221.2.36.34:8888/newlive/live/hls/30/live.m3u8
山东卫视,https://live.v1.mk/api/bestv.php?id=sdws8m/8000000
安徽卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001057/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
安徽卫视,http://111.59.63.32:9901/tsfile/live/1044_1.m3u8
安徽卫视,http://221.2.36.34:8888/newlive/live/hls/25/live.m3u8
安徽卫视,https://live.v1.mk/api/bestv.php?id=ahwshd8m/8000000
江苏卫视,https://live.v1.mk/api/bestv.php?id=jswshd8m/8000000
江苏卫视,http://221.2.36.34:8888/newlive/live/hls/22/live.m3u8
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/720p.m3u8
浙江卫视,http://111.59.63.32:9901/tsfile/live/1031_1.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?k
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001052/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/360p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/540p.m3u8
浙江卫视,http://223.151.51.27:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001044/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
东南卫视,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
厦门卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001306/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
厦门卫视,http://111.59.63.32:9901/tsfile/live/1039_1.m3u8
厦门卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
厦门卫视,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://221.2.36.34:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://221.2.36.34:8888/newlive/live/hls/34/live.m3u8
湖南卫视,http://221.2.36.34:8888/newlive/live/hls/23/live.m3u8
江西卫视,http://221.2.36.34:8888/newlive/live/hls/48/live.m3u8
南方卫视,http://iptv.eatuo.com:9901/tsfile/live/1007_1.m3u8
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
深圳卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001050/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
深圳卫视,http://221.2.36.34:8888/newlive/live/hls/28/live.m3u8
广西卫视,http://221.2.36.34:8888/newlive/live/hls/26/live.m3u8
海南卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
海南卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001059/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd8m/8000000/mnf.m3u8
海南卫视,http://221.2.36.34:8888/newlive/live/hls/47/live.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
四川卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001302/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
四川卫视,http://221.2.36.34:8888/newlive/live/hls/32/live.m3u8
四川卫视,https://live.v1.mk/api/bestv.php?id=scwshd/8000000
重庆卫视,http://221.2.36.34:8888/newlive/live/hls/31/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000
云南卫视,http://221.2.36.34:8888/newlive/live/hls/27/live.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
西藏卫视,http://221.2.36.34:8888/newlive/live/hls/37/live.m3u8
陕西卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001056/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=69adb2ab1644409419
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=a3277b851644044489
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://221.2.36.34:8888/newlive/live/hls/39/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
安多卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
安多卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
安多卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
安多卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
新疆卫视,http://221.2.36.34:8888/newlive/live/hls/38/live.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
辽宁卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001043/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
吉林卫视,http://111.59.63.32:9901/tsfile/live/1043_1.m3u8
吉林卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001049/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
吉林卫视,https://live.v1.mk/api/bestv.php?id=jlwshd8m/8000000
吉林卫视,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
吉林卫视,http://stream1.jlntv.cn/jlws/playlist.m3u8?_upt=563c6d5a1632076045
吉林卫视,http://stream1.jlntv.cn/jlws/playlist.m3u8?_upt=86d8d0f91666124978
延边卫视,http://live.ybtvyun.com/video/s10006-b316b550fd1f/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,https://live.v1.mk/api/bestv.php?id=hljwshd8m/8000000
黑龙江卫视,http://221.2.36.34:8888/newlive/live/hls/45/live.m3u8

📺地方频道,#genre#
安徽|灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
安徽|灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd
安徽|淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
安徽|固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
安徽|固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
安徽|淮河能源,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
安徽|宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8?zanhd
安徽|霍山综合,http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd
安徽|亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
安徽|固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
安徽|淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
安徽|淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
安徽|宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
安徽|宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
安徽|宿州新闻,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
北京|房山无线,http://live.funhillrm.com/2/sd/live.m3u8
北京|房山无线,http://live.funhillrm.com/2/sd/live.m3u8?zbeid
北京|房山有线,http://live.funhillrm.com/5/sd/live.m3u8
北京|北京新闻,http://live.funhillrm.com/5/sd/live.m3u8?zbeid
北京|石景山,http://live.sjsrm.com/bjsjs/sd/live.m3u8
重庆|万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆|万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
重庆|万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
重庆|万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
重庆|万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
重庆|万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
重庆|大足综合,http://218.201.85.71:3170/m3u8
重庆|大足综合,http://218.201.85.71:3170/m3u8?zzhongqd
重庆|武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
重庆|武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
重庆|荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
重庆|荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8?zzhongqd
重庆|江津经济,http://222.179.155.21:1935/ch0.m3u8
重庆|江津文化,http://222.179.155.21:1935/ch2.m3u8
重庆|万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
重庆|万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆|万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
重庆|万州科教,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
重庆|万州科教,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
重庆|万州三峡,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
重庆|万州三峡,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd
重庆|万源新闻,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
重庆|璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆|垫江综合,http://125.62.24.185:80/1.m3u8
重庆|万源新闻,http://live.wanyuannews.com/wytv/hd/live.m3u8
重庆|北碚综合,http://222.178.181.121:12034/beibei01.m3u8
福建|龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
福建|龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
福建|霞浦综合,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
福建|石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
福建|云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建|云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
福建|漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
福建|漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建|漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
福建|龙岩新闻,http://live.lytv.net.cn/zhpwd/hd/live.m3u8?zfud
福建|龙岩新闻,http://stream.lytv.net.cn/2/sd/live.m3u8?zfud
福建|德化新闻,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
福建|白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
福建|白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
福建|福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
